pickslip_id,parts_m,edge_freq
pickslip_8590136657,"part_8589939096,part_8589939305,part_8589950926",1
pickslip_8589999066,"part_8589936378,part_8589938094,part_8589944000,part_8589983824,part_8589983832",4
pickslip_8589958600,"part_8589934926,part_8589935345,part_8589938094",1
pickslip_8590239395,"part_8589935345,part_8589938094",2
pickslip_8589968482,"part_8589935345,part_8589938094,part_8589939209,part_8589958623",1
pickslip_8590108280,"part_8589938065,part_8589944000",1
pickslip_8590139740,"part_8590139740,part_8590139741",1
pickslip_8590136886,"part_8589939745,part_8589945152,part_8589999169",1
pickslip_8590234124,"part_8589941687,part_8590090295,part_8590095317,part_8590095331,part_8590234113,part_8590234124",1
pickslip_8590076241,"part_8589938805,part_8590076241",1
pickslip_8590060523,"part_8589949327,part_8589950503,part_8589950504",1
pickslip_8590072322,"part_8589934897,part_8589935552,part_8589936360,part_8589950503",1
pickslip_8589999478,"part_8589938754,part_8589950503",1
pickslip_8590180992,"part_8589936063,part_8589936383,part_8589941687,part_8590116624",1
pickslip_8590271845,"part_8589948453,part_8590090508",1
pickslip_8590064417,"part_8589939086,part_8589965182,part_8589990125,part_8589990127",1
pickslip_8590057320,"part_8589936359,part_8589936360,part_8589939086,part_8589939096,part_8589950926,part_8589965179,part_8589990125,part_8589990127",1
pickslip_8590026918,"part_8589934855,part_8589939086",1
pickslip_8589956482,"part_8589936359,part_8589936360,part_8589939086,part_8589939096,part_8589945664,part_8589945673,part_8589945679,part_8589945682,part_8589950926",1
pickslip_8590011288,"part_8589934707,part_8589934897,part_8589936359,part_8589936360,part_8589939086,part_8589939096,part_8589945679,part_8589945682,part_8589947596",1
pickslip_8590127974,"part_8590127973,part_8590127974",1
pickslip_8589992199,"part_8589975159,part_8589992199",1
pickslip_8590074656,"part_8590074654,part_8590074657",1
pickslip_8590057900,"part_8590057900,part_8590057906",1
pickslip_8590078962,"part_8589939341,part_8589939393,part_8589939394",5
pickslip_8590206270,"part_8589936360,part_8589939394,part_8590061988,part_8590065252,part_8590158982",1
pickslip_8590162506,"part_8589936632,part_8589939393",1
pickslip_8590066358,"part_8589936360,part_8589936997,part_8589987108,part_8589987643,part_8590061988,part_8590065252",1
pickslip_8590161965,"part_8589936997,part_8590061988,part_8590065252",4
pickslip_8589987766,"part_8589986432,part_8589987766",1
pickslip_8589974210,"part_8589974209,part_8589974210,part_8589974211,part_8589974212",1
pickslip_8590117302,"part_8589934726,part_8589961638,part_8590117277,part_8590117284,part_8590117300",1
pickslip_8590074734,"part_8589987098,part_8590074734",1
pickslip_8590029523,"part_8589936360,part_8589936361,part_8589987643",1
pickslip_8589987643,"part_8589936239,part_8589987643",1
pickslip_8590129230,"part_8589943298,part_8590129231",1
pickslip_8590234048,"part_8589934855,part_8589936359,part_8589936360,part_8590017419",1
pickslip_8590108555,"part_8589936359,part_8589936360,part_8589940920,part_8590050322,part_8590074292,part_8590095663,part_8590108555,part_8590108557",1
pickslip_8590004379,"part_8589983166,part_8590004378,part_8590004379",1
pickslip_8589950356,"part_8589950355,part_8589950356",1
pickslip_8590162504,"part_8590007301,part_8590090967",1
pickslip_8590090971,"part_8590007301,part_8590008103,part_8590090967",1
pickslip_8590233646,"part_8589937053,part_8589938805,part_8589984365,part_8589987137,part_8590007300",1
pickslip_8590023511,"part_8589938034,part_8589949120",1
pickslip_8590257267,"part_8589934649,part_8589935408,part_8589988282,part_8590148641,part_8590248015,part_8590257247",1
pickslip_8590096477,"part_8589934649,part_8589935075,part_8589935077,part_8589937053,part_8589937054,part_8589937813,part_8589939080",1
pickslip_8590072962,"part_8589939054,part_8589939080",3
pickslip_8590031283,"part_8589945664,part_8589945673,part_8589945679,part_8589945682",2
pickslip_8590002645,"part_8589945664,part_8589945682,part_8589947596",1
pickslip_8589964010,"part_8589945664,part_8589945679,part_8589945682,part_8589947596",1
pickslip_8589959142,"part_8589936359,part_8589936360,part_8589945673,part_8589945679,part_8589945682",1
pickslip_8590025644,"part_8589945673,part_8589945679",1
pickslip_8590065295,"part_8589947596,part_8589950926",1
pickslip_8590002665,"part_8589945682,part_8589947596",4
pickslip_8589981119,"part_8589945679,part_8589947596",6
pickslip_8589975024,"part_8589939090,part_8589950926",1
pickslip_8590025640,"part_8589939090,part_8589945679",1
pickslip_8590068376,"part_8589939096,part_8589950926",4
pickslip_8590237724,"part_8590001714,part_8590001716,part_8590034366",1
pickslip_8590113246,"part_8589936359,part_8589936360,part_8589950926",2
pickslip_8590203609,"part_8589934649,part_8589935129,part_8589953691,part_8589972050,part_8590202848,part_8590203611",1
pickslip_8590201473,"part_8589934726,part_8589974336",1
pickslip_8590238499,"part_8589934726,part_8589936379,part_8589974336",1
pickslip_8590264296,"part_8589936359,part_8589936379,part_8589936384,part_8589952487",1
pickslip_8590232002,"part_8589934726,part_8589936382,part_8589936384",1
pickslip_8590140941,"part_8589934726,part_8589936359,part_8589936687,part_8589937166,part_8589938843,part_8589946127,part_8589953691,part_8589959582,part_8589966104,part_8589966106,part_8589972050,part_8590114633,part_8590140903",1
pickslip_8590041762,"part_8589934707,part_8589959582",1
pickslip_8590231470,"part_8589936359,part_8590231459",1
pickslip_8590163304,"part_8589934666,part_8589940718",1
pickslip_8590278604,"part_8589934734,part_8589940718",1
pickslip_8590035691,"part_8589936239,part_8589940718",1
pickslip_8590092128,"part_8589940718,part_8589952009",2
pickslip_8590258913,"part_8589940718,part_8589952009,part_8590000138",1
pickslip_8590055628,"part_8589936085,part_8589940693",2
pickslip_8590108891,"part_8589935973,part_8589937459,part_8589940118,part_8589940197,part_8589940198,part_8589943455,part_8589949882,part_8589949901",1
pickslip_8590141389,"part_8590141374,part_8590141389",1
pickslip_8590057624,"part_8589951973,part_8589964700,part_8590002044,part_8590005808,part_8590005839,part_8590005840,part_8590057561,part_8590057562,part_8590057563,part_8590057624",1
pickslip_8590175059,"part_8590175055,part_8590175059",1
pickslip_8590046974,"part_8589953820,part_8590044733",2
pickslip_8590056203,"part_8589935397,part_8589935944,part_8589936018,part_8589937522,part_8589941108,part_8589941111",4
pickslip_8590014936,"part_8589935228,part_8589936769,part_8589937559,part_8589937560,part_8589943267,part_8589977024,part_8589979175,part_8589979296,part_8589986248,part_8589990628,part_8590004667,part_8590006777,part_8590014935,part_8590014940,part_8590014944,part_8590014945,part_8590014946",1
pickslip_8590025086,"part_8589934897,part_8589936769,part_8589937557,part_8589937559,part_8589937560",2
pickslip_8590120417,"part_8589935205,part_8589938605,part_8589941621,part_8589944121,part_8590000860",1
pickslip_8590041891,"part_8589938579,part_8589938581,part_8589938582,part_8589938602,part_8589938604,part_8589938605,part_8589938606,part_8589938608,part_8589966629,part_8590025878",1
pickslip_8590025079,"part_8589935945,part_8589938579,part_8589938582,part_8589938602,part_8589938605,part_8589938606,part_8589941038,part_8589942392,part_8589966629",1
pickslip_8590139431,"part_8589935945,part_8589938602,part_8589938605,part_8589938608,part_8589941038,part_8589942392,part_8589964895,part_8589966629,part_8590025878",1
pickslip_8590223687,"part_8589938579,part_8589938605,part_8589941038,part_8589966629",1
pickslip_8590234373,"part_8589935205,part_8589938605,part_8589941621",1
pickslip_8589938579,"part_8589938579,part_8589938581,part_8589938582,part_8589938602,part_8589938604,part_8589938605,part_8589938606,part_8589938608",1
pickslip_8590025680,"part_8589938605,part_8589976408",2
pickslip_8590274366,"part_8589938579,part_8589938605",1
pickslip_8589980262,"part_8589936318,part_8589938582,part_8589938605",1
pickslip_8590203660,"part_8589958605,part_8589997150,part_8590079597",2
pickslip_8590164343,"part_8589997150,part_8590079597",1
pickslip_8590087330,"part_8589943241,part_8590014228",1
pickslip_8590083477,"part_8589936318,part_8589975602",1
pickslip_8590218410,"part_8589936192,part_8589936193,part_8589963375",1
pickslip_8589973484,"part_8589934897,part_8589935077,part_8589936193,part_8589963375",1
pickslip_8590141851,"part_8589936192,part_8589936193,part_8589966203,part_8589983534,part_8590046133,part_8590046136",1
pickslip_8590243488,"part_8589935992,part_8589936193,part_8589966203",1
pickslip_8590216623,"part_8589934897,part_8589936192,part_8589966203,part_8589982716",1
pickslip_8590266871,"part_8589936633,part_8589966203",1
pickslip_8589989495,"part_8589935992,part_8589966203",2
pickslip_8590253795,"part_8589947620,part_8589966203",1
pickslip_8590046154,"part_8589936192,part_8589936193,part_8589983534,part_8590046133,part_8590046136",1
pickslip_8590056607,"part_8589934747,part_8589934897,part_8589935077,part_8589936192,part_8589936193",1
pickslip_8590201232,"part_8589934897,part_8589936192,part_8589936193",1
pickslip_8589991846,"part_8589936193,part_8589965121",1
pickslip_8590051156,"part_8589936193,part_8589937611",1
pickslip_8590246863,"part_8589935286,part_8589936192",1
pickslip_8589966630,"part_8589951981,part_8589966629",1
pickslip_8590029504,"part_8589975454,part_8589975459,part_8590029503",1
pickslip_8590236404,"part_8589935064,part_8589938579,part_8589975454,part_8589975785",1
pickslip_8589979282,"part_8589938864,part_8589945254,part_8589979282,part_8589979296",1
pickslip_8589982965,"part_8589934877,part_8589935021,part_8589935022,part_8589936063,part_8589943251,part_8589943267,part_8589975925,part_8589982963",1
pickslip_8589980052,"part_8589935535,part_8589938864,part_8589942335,part_8589943251,part_8589943267,part_8589944468,part_8589979979",1
pickslip_8590207797,"part_8589934877,part_8589934897,part_8589935311,part_8589938805,part_8589973388,part_8589979315,part_8589982963,part_8590005753",1
pickslip_8590242687,"part_8589934897,part_8589935311,part_8589973388,part_8589979315,part_8589982963,part_8590005753",1
pickslip_8589979315,"part_8589943267,part_8589979315",1
pickslip_8590194051,"part_8589934897,part_8589935311,part_8589979315",1
pickslip_8590222521,"part_8589935021,part_8590005753",1
pickslip_8590006412,"part_8589934877,part_8589935311,part_8589935397,part_8589938805",2
pickslip_8590220284,"part_8589934826,part_8589934873,part_8589943069,part_8589950333,part_8589986994,part_8590023205,part_8590023206,part_8590220284,part_8590220286",1
pickslip_8590023207,"part_8589934897,part_8590023205,part_8590023206",1
pickslip_8589978424,"part_8589935228,part_8589935806,part_8589978424,part_8589978426",1
pickslip_8590033154,"part_8589958863,part_8589979102",1
pickslip_8590155743,"part_8589977609,part_8589977610",1
pickslip_8590022673,"part_8589967925,part_8589977610",1
pickslip_8590268896,"part_8589934897,part_8590000626,part_8590004712,part_8590026018,part_8590026019,part_8590026020,part_8590026021",1
pickslip_8590040724,"part_8589967922,part_8589967925,part_8589990504",1
pickslip_8590242069,"part_8589934747,part_8589935716",1
pickslip_8589959763,"part_8589934662,part_8589935716",1
pickslip_8590074386,"part_8589935228,part_8589935716,part_8589943267",1
pickslip_8589957135,"part_8589935395,part_8589935716",1
pickslip_8590096172,"part_8589935716,part_8589941612,part_8590042284,part_8590096173",1
pickslip_8590214911,"part_8589935716,part_8589979764",1
pickslip_8590183842,"part_8589935716,part_8589941612",1
pickslip_8590071445,"part_8589955721,part_8590052553",1
pickslip_8590093992,"part_8589965222,part_8589965223,part_8589965225,part_8589965226,part_8589965227,part_8589965228,part_8589965233,part_8589965235,part_8589965236",1
pickslip_8589971253,"part_8589944532,part_8589971253",1
pickslip_8590035695,"part_8589944533,part_8589944535,part_8590003020,part_8590027614",1
pickslip_8590141600,"part_8589939172,part_8589944534",1
pickslip_8590109332,"part_8589944527,part_8589954219,part_8590003020,part_8590027614,part_8590109333",1
pickslip_8590194999,"part_8589935278,part_8589954219,part_8589986145,part_8590035951,part_8590057125",1
pickslip_8590266681,"part_8589935252,part_8589935278,part_8589935279,part_8589935298,part_8589971359,part_8589998863,part_8590048203,part_8590057125",1
pickslip_8589972144,"part_8589935278,part_8589935279,part_8589941469,part_8589967753",1
pickslip_8590253937,"part_8589934699,part_8589934990,part_8589935278,part_8589935279,part_8589945546,part_8589947767",1
pickslip_8590023612,"part_8589934897,part_8589935077,part_8589935278,part_8589935279,part_8589970244",1
pickslip_8590028428,"part_8589935278,part_8589964935",1
pickslip_8590022509,"part_8589934699,part_8589935278,part_8589935703,part_8589937169,part_8589944450,part_8589954151,part_8590002468,part_8590020595,part_8590020600",1
pickslip_8590113173,"part_8589935278,part_8589941402,part_8589970244",1
pickslip_8590100737,"part_8589945546,part_8589967979,part_8589971359,part_8589986145,part_8590057125",1
pickslip_8590057125,"part_8589935702,part_8589975094,part_8590057125",1
pickslip_8590134547,"part_8589935279,part_8589967979",2
pickslip_8590208150,"part_8589934747,part_8589935279,part_8589945546,part_8589967979",1
pickslip_8590253183,"part_8589935279,part_8589937169",5
pickslip_8590175300,"part_8589935279,part_8589935702,part_8589937169,part_8589941469,part_8590078860",1
pickslip_8590258549,"part_8589935279,part_8589937169,part_8589945546",1
pickslip_8590263035,"part_8589935279,part_8589935702,part_8589937169",1
pickslip_8590110117,"part_8589935279,part_8589937169,part_8589943213",1
pickslip_8590022695,"part_8589935279,part_8589937169,part_8589954151,part_8590002468,part_8590022695",1
pickslip_8590116377,"part_8589935279,part_8589941469",1
pickslip_8590208152,"part_8589935279,part_8589941469,part_8589945546",1
pickslip_8589961893,"part_8589934699,part_8589934707,part_8589934735,part_8589934747,part_8589935279,part_8589939570",1
pickslip_8590197495,"part_8589935279,part_8589945546",2
pickslip_8589940848,"part_8589935279,part_8589935702,part_8589940848",1
pickslip_8590027007,"part_8589935279,part_8589943267,part_8589944468",1
pickslip_8590243839,"part_8589934964,part_8589935031,part_8589935279",1
pickslip_8589969359,"part_8589935279,part_8589942548",2
pickslip_8589965365,"part_8589935279,part_8589943062",2
pickslip_8590234534,"part_8589935279,part_8589942604",1
pickslip_8590238838,"part_8589944486,part_8589975094",1
pickslip_8589964935,"part_8589935703,part_8589941469,part_8589959781,part_8589964935",1
pickslip_8590203927,"part_8589935703,part_8589939570,part_8589941469,part_8589959781,part_8589964935",1
pickslip_8590206397,"part_8589935702,part_8589935703,part_8589939570,part_8589941469,part_8589959781,part_8589964935",1
