part_id,part_abs_freq,type
part_8589995343,8,Consumable
part_8590152699,2,Part
part_8589982442,24,Consumable
part_8589938856,49,Consumable
part_8589949183,3,Consumable
part_8589972006,3,Consumable
part_8590011468,1,Consumable
part_8590079624,10,Part
part_8590091092,1,Part
part_8590054736,1,Consumable
part_8590054740,1,Consumable
part_8590022059,14,Consumable
part_8589983498,20,Consumable
part_8590033620,12,Consumable
part_8590004108,19,Consumable
part_8590018867,19,Consumable
part_8590018866,18,Consumable
part_8590216245,2,Part
part_8590038463,4,Part
part_8590240762,1,Part
part_8589936970,367,Consumable
part_8589975849,27,Non-aircraft material
part_8589938406,68,Consumable
part_8590001135,17,Consumable
part_8589955503,6,Consumable
part_8589935263,5,Consumable
part_8589935235,5,Consumable
part_8590192704,1,Consumable
part_8589988491,2,Consumable
part_8589943644,3,Consumable
part_8590187827,1,Consumable
part_8590223805,1,Consumable
part_8589960586,2,Consumable
part_8590264845,1,Consumable
part_8590066947,2,Consumable
part_8589988435,4,Consumable
part_8590032221,4,Consumable
part_8589978133,2,Consumable
part_8589948653,51,Consumable
part_8589959623,1,Consumable
part_8590008136,3,Part
part_8589998209,1,Consumable
part_8590030581,2,Consumable
part_8590007656,8,Part
part_8589997260,2,Part
part_8590130335,1,Part
part_8589985330,1,Part
part_8589944359,27,Non-aircraft material
part_8589946372,14,Part
part_8590264882,1,Consumable
part_8590099110,1,Consumable
part_8589940916,1,Part
part_8590022551,1,Consumable
part_8589960341,21,Consumable
part_8590019693,3,Consumable
part_8589993724,8,Part
part_8589942817,25,Part
part_8589967216,11,Consumable
part_8589999909,5,Part
part_8590231564,5,Non-aircraft material
part_8589938981,47,Consumable
part_8589949827,12,Consumable
part_8590014048,1,Consumable
part_8590057084,3,Part
part_8590004115,13,Part
part_8589936852,11,Part
part_8590035246,7,Consumable
part_8589942673,38,Part
part_8589965830,11,Consumable
part_8589952090,2,Part
part_8589934999,16,Consumable
part_8589956334,2,Consumable
part_8590004237,2,Consumable
part_8590033152,10,Consumable
part_8590061912,9,Consumable
part_8590184964,1,Part
part_8590214879,1,Part
part_8589990238,29,Non-aircraft material
part_8590186197,3,Consumable
part_8589990312,30,Non-aircraft material
part_8590219528,1,Consumable
part_8590215469,1,Part
part_8590215344,1,Consumable
part_8589954095,4,Consumable
part_8590218391,1,Consumable
part_8590217798,1,Consumable
part_8590211432,1,Part
part_8590113607,1,Consumable
part_8590267962,1,Consumable
part_8590214858,1,Part
part_8590269037,2,Part
part_8590239817,1,Consumable
part_8590141012,3,Consumable
part_8589944842,26,Consumable
part_8590063070,1,Consumable
part_8590138981,6,Part
part_8589941019,9,Part
part_8590109390,1,Consumable
part_8589987499,1,Consumable
part_8589968789,2,Non-aircraft material
part_8589944554,2,Consumable
part_8589936109,2,Consumable
part_8590082498,1,Part
part_8590022012,1,Part
part_8590186341,1,Part
part_8590200099,1,Part
part_8589964130,1,Part
part_8589991952,1,Consumable
part_8590041298,1,Consumable
part_8590029310,1,Consumable
part_8589948192,3,Consumable
part_8589954430,31,Consumable
part_8590223233,1,Consumable
part_8590127196,1,Consumable
part_8590252672,1,Part
part_8589960150,2,Part
part_8589937325,352,Consumable
part_8590073258,2,Part
part_8590110193,4,Consumable
part_8590255747,1,Consumable
part_8590126876,1,Consumable
part_8589936017,11,Consumable
part_8590264935,2,Consumable
part_8590020246,11,Consumable
part_8590065396,4,Part
part_8589936729,15,Consumable
part_8590273568,1,Consumable
part_8589948719,15,Consumable
part_8589934908,327,Consumable
part_8590064583,27,Consumable
part_8590174937,5,Consumable
part_8590158070,2,Consumable
part_8590000439,11,Consumable
part_8590091803,1,Consumable
part_8590063582,1,Part
part_8589937151,74,Consumable
part_8589965935,1,Consumable
part_8589982533,7,Consumable
part_8590104165,1,Consumable
part_8590048088,2,Consumable
part_8589937934,14,Consumable
part_8589979427,75,Consumable
part_8589937523,9,Part
part_8589940678,32,Consumable
part_8589937706,33,Consumable
part_8589967447,20,Consumable
part_8590085463,2,Consumable
part_8589966077,1,Consumable
part_8589948917,70,Part
part_8590015632,2,Consumable
part_8589945116,61,Consumable
part_8589952145,3,Part
part_8589936092,2,Consumable
part_8589936099,2,Consumable
part_8589960871,7,Consumable
part_8589942841,25,Consumable
part_8590259911,1,Consumable
part_8589939646,41,Part
part_8590118356,1,Consumable
part_8589945458,2,Part
part_8589985977,1,Consumable
part_8590136541,3,Consumable
part_8590125705,1,Consumable
part_8590239015,1,Consumable
part_8589972646,7,Part
part_8589939021,83,Consumable
part_8589937479,6,Consumable
part_8589935036,36,Consumable
part_8590024023,2,Non-aircraft material
part_8589954210,8,Non-aircraft material
part_8590018022,8,Part
part_8590193710,5,Part
part_8590194233,3,Part
part_8589935029,22,Consumable
part_8590110984,2,Consumable
part_8590084714,3,Part
part_8590199768,2,Part
part_8590152357,2,Consumable
part_8590255896,1,Consumable
part_8590050808,4,Part
part_8590199793,9,Consumable
part_8589936850,2,Part
part_8590125344,20,Consumable
part_8589940471,10,Consumable
part_8590054566,6,Part
part_8589987830,3,Consumable
part_8589968656,17,Consumable
part_8590191964,3,Part
part_8590210923,1,Part
part_8590197449,1,Part
part_8589969959,26,Part
part_8590121553,10,Consumable
part_8590147685,2,Part
part_8590157346,2,Part
part_8589937282,7,Consumable
part_8589986410,12,Raw material
part_8589934675,99,Consumable
part_8589997532,8,Consumable
part_8590026741,4,Consumable
part_8590026736,4,Consumable
part_8590235463,1,Consumable
part_8589934612,135,Consumable
part_8590120966,2,Consumable
part_8589934607,1143,Consumable
part_8589934611,1142,Consumable
part_8589961100,1,Consumable
part_8589937392,3,Consumable
part_8590168607,1,Consumable
part_8590192590,1,Consumable
part_8590001418,1,Consumable
part_8590165172,3,Part
part_8589942554,2,Part
part_8590080579,1,Consumable
part_8590080555,1,Consumable
part_8590041812,3,Consumable
part_8590012161,1,Consumable
part_8590061960,1,Consumable
part_8590253349,1,Consumable
part_8590022237,2,Part
part_8590044229,2,Part
part_8590247037,2,Part
part_8589940125,18,Part
part_8590195136,1,Part
part_8590087677,10,Part
part_8589979799,1,Consumable
part_8590054667,1,Consumable
part_8590281100,1,Non-aircraft material
part_8589941350,49,Part
part_8590040782,1,Consumable
part_8589975583,2,Part
part_8590159283,2,Part
part_8590005579,9,Part
part_8590005556,9,Part
part_8589952952,1,Consumable
part_8590146009,2,Consumable
part_8590107734,2,Consumable
part_8589937607,47,Consumable
part_8589957445,9,Consumable
part_8590002049,1,Consumable
part_8589934836,18,Consumable
part_8590200405,3,Part
part_8590018386,1,Consumable
part_8590220867,1,Part
part_8590074300,1,Part
part_8589934863,19,Consumable
part_8589937364,3,Consumable
part_8590013765,3,Consumable
part_8590157727,1,Consumable
part_8590262388,1,Consumable
part_8590060614,2,Part
part_8590039962,1,Consumable
part_8589947796,14,Consumable
part_8589938463,5,Consumable
part_8590198707,2,Consumable
part_8589938465,1,Consumable
part_8590235154,1,Consumable
part_8590232338,1,Consumable
part_8589958035,10,Consumable
part_8589937376,49,Consumable
part_8590151465,1,Consumable
part_8589953986,5,Consumable
part_8590093364,2,Consumable
part_8590092296,4,Consumable
part_8590108050,6,Consumable
part_8590065359,4,Consumable
part_8590079560,1,Consumable
part_8590071723,8,Consumable
part_8590003983,11,Consumable
part_8589964055,15,Consumable
part_8589946986,8,Consumable
part_8589958654,6,Consumable
part_8589941369,12,Part
part_8590226608,1,Consumable
part_8590172829,1,Part
part_8590092093,2,Part
part_8589947821,1,Part
part_8589947820,2,Consumable
part_8590159203,1,Consumable
part_8589966781,8,Consumable
part_8589937193,61,Consumable
part_8589979826,6,Consumable
part_8589970063,2,Consumable
part_8590091000,1,Part
part_8589934850,71,Consumable
part_8590090942,3,Consumable
part_8589963706,4,Consumable
part_8590256571,1,Consumable
part_8590162401,1,Consumable
part_8589960722,2,Part
part_8589946267,51,Consumable
part_8590005614,3,Part
part_8589950555,14,Part
part_8589952351,1,Consumable
part_8590238874,2,Consumable
part_8589952848,18,Consumable
part_8589935762,21,Consumable
part_8589968311,11,Consumable
part_8590005020,3,Consumable
part_8590159273,1,Consumable
part_8589936112,28,Consumable
part_8590118393,1,Consumable
part_8590073948,4,Consumable
part_8590073971,2,Consumable
part_8589947479,1,Consumable
part_8589999140,25,Consumable
part_8589951603,21,Consumable
part_8589937393,24,Consumable
part_8590119439,1,Consumable
part_8589939140,40,Part
part_8589939141,63,Part
part_8589941602,20,Part
part_8590174581,1,Part
part_8589976493,2,Consumable
part_8590221956,1,Part
part_8590157594,1,Part
part_8589988319,3,Part
part_8589956990,38,Part
part_8589934635,50,Consumable
part_8590251794,2,Consumable
part_8590080797,1,Consumable
part_8590251795,2,Consumable
part_8589935651,52,Non-aircraft material
part_8589954431,50,Consumable
part_8590182189,2,Consumable
part_8589935538,56,Consumable
part_8589992169,19,Consumable
part_8590029022,2,Consumable
part_8589940702,45,Consumable
part_8590273074,1,Consumable
part_8590060558,6,Part
part_8590149382,3,Part
part_8590177558,1,Consumable
part_8590212549,3,Part
part_8589967120,6,Part
part_8590120601,4,Part
part_8589936042,34,Consumable
part_8589947167,30,Consumable
part_8589967102,8,Part
part_8589961288,7,Part
part_8589969942,10,Part
part_8590016959,1,Part
part_8590025446,2,Consumable
part_8589946877,1,Part
part_8590199816,1,Part
part_8589962665,1,Part
part_8590177287,1,Part
part_8590054947,1,Part
part_8590054946,2,Part
part_8590227409,2,Part
part_8590232871,1,Part
part_8589964151,5,Part
part_8590019998,2,Consumable
part_8589997093,1,Part
part_8589936220,1,Part
part_8590052965,2,Part
part_8590107104,11,Consumable
part_8590145999,2,Part
part_8589937288,4,Part
part_8590081488,2,Part
part_8589942132,27,Part
part_8589960870,6,Consumable
part_8589962690,3,Part
part_8589967001,3,Part
part_8590172749,5,Part
part_8589980280,2,Consumable
part_8589951384,27,Consumable
part_8590092976,15,Part
part_8589941975,10,Part
part_8590097180,1,Consumable
part_8589942005,18,Consumable
part_8589951223,3,Part
part_8589960865,3,Consumable
part_8589960866,3,Consumable
part_8589960861,4,Consumable
part_8589960867,4,Consumable
part_8590235102,1,Part
part_8590261518,1,Consumable
part_8590086022,1,Part
part_8590044174,3,Part
part_8590073910,1,Consumable
part_8590034411,4,Part
part_8589954943,10,Consumable
part_8589970066,6,Consumable
part_8590031837,3,Consumable
part_8589935773,76,Consumable
part_8590180682,1,Part
part_8590133129,3,Part
part_8590072954,1,Part
part_8590265515,1,Consumable
part_8589958009,11,Consumable
part_8590087943,2,Consumable
part_8589956922,10,Consumable
part_8590058710,1,Part
part_8589938474,7,Consumable
part_8590255900,1,Consumable
part_8589943837,8,Consumable
part_8590048927,1,Consumable
part_8590048926,1,Consumable
part_8590042316,2,Consumable
part_8590048924,1,Consumable
part_8590013371,2,Consumable
part_8590069797,1,Consumable
part_8589990935,2,Consumable
part_8589990931,3,Consumable
part_8589970787,1,Consumable
part_8589972268,1,Consumable
part_8589944227,2,Consumable
part_8589944226,2,Consumable
part_8589971639,1,Consumable
part_8590046428,3,Consumable
part_8589972836,3,Consumable
part_8590002057,1,Consumable
part_8590096580,4,Consumable
part_8590009480,1,Consumable
part_8589935639,8,Consumable
part_8590041989,1,Consumable
part_8590018129,2,Consumable
part_8590021601,1,Part
part_8589982510,15,Part
part_8589948056,18,Part
part_8589948057,32,Consumable
part_8589948058,16,Part
part_8589942848,14,Part
part_8589970658,13,Part
part_8589960874,13,Consumable
part_8590244291,2,Consumable
part_8589937856,5,Part
part_8589949182,2,Consumable
part_8589949170,2,Part
part_8590002363,11,Part
part_8590130198,1,Part
part_8590087791,3,Part
part_8589951046,3,Part
part_8590000021,2,Consumable
part_8590054612,1,Consumable
part_8589972858,1,Consumable
part_8590059179,9,Part
part_8590151678,4,Part
part_8589976412,9,Part
part_8589942168,60,Part
part_8590033177,5,Part
part_8589937493,9,Part
part_8590241603,2,Part
part_8589999571,4,Part
part_8589997506,1,Part
part_8589940785,18,Part
part_8589942553,18,Part
part_8590061391,1,Part
part_8590140042,1,Consumable
part_8590046976,2,Part
part_8590056053,2,Consumable
part_8590069697,1,Consumable
part_8590054631,1,Consumable
part_8590028899,2,Consumable
part_8589937476,24,Part
part_8590096213,3,Part
part_8590025449,2,Consumable
part_8590069649,1,Consumable
part_8590013372,4,Consumable
part_8589996694,1,Consumable
part_8590012843,3,Consumable
part_8590029021,1,Consumable
part_8590047894,1,Consumable
part_8590180936,1,Consumable
part_8589972860,5,Consumable
part_8589951535,3,Consumable
part_8589977235,1,Consumable
part_8589944181,19,Consumable
part_8590024545,1,Consumable
part_8589944788,18,Consumable
part_8590194937,1,Consumable
part_8590069692,1,Consumable
part_8590069673,1,Consumable
part_8590049003,1,Consumable
part_8589935114,2,Part
part_8590054635,1,Consumable
part_8590055099,1,Part
part_8590172370,2,Consumable
part_8590172375,1,Consumable
part_8590066696,1,Part
part_8590060028,4,Consumable
part_8590142225,1,Consumable
part_8590092763,1,Consumable
part_8590145055,1,Consumable
part_8590005699,21,Consumable
part_8590075875,2,Consumable
part_8589991797,1,Consumable
part_8590060049,1,Consumable
part_8590197815,8,Consumable
part_8590066692,2,Consumable
part_8589993087,1,Consumable
part_8590029024,2,Consumable
part_8590218553,1,Consumable
part_8590122686,1,Consumable
part_8589934620,258,Consumable
part_8589935294,78,Consumable
part_8589940648,3,Consumable
part_8590112224,1,Part
part_8589958815,12,Part
part_8590062932,1,Part
part_8590148401,1,Consumable
part_8589946998,12,Consumable
part_8590273854,1,Consumable
part_8589935777,13,Consumable
part_8590018312,2,Consumable
part_8589936530,4,Consumable
part_8589955237,1,Consumable
part_8590047313,1,Consumable
part_8589943548,1,Part
part_8590018724,1,Consumable
part_8590047338,3,Consumable
part_8590047322,3,Consumable
part_8590047345,3,Consumable
part_8590049448,1,Consumable
part_8590144644,1,Consumable
part_8590069249,1,Consumable
part_8590020536,1,Consumable
part_8590054623,1,Consumable
part_8590128154,1,Consumable
part_8590046429,2,Consumable
part_8590000033,2,Consumable
part_8589970482,2,Consumable
part_8590069689,1,Consumable
part_8590020352,1,Consumable
part_8589937873,2,Consumable
part_8590069817,1,Consumable
part_8589972295,3,Consumable
part_8590029025,1,Consumable
part_8590069631,1,Consumable
part_8590178248,1,Consumable
part_8590054620,1,Consumable
part_8590067835,1,Consumable
part_8590069807,1,Part
part_8590046906,1,Consumable
part_8590066747,1,Part
part_8589936073,4,Consumable
part_8589956355,4,Consumable
part_8589968943,3,Consumable
part_8590064398,1,Consumable
part_8590201122,1,Consumable
part_8590030416,3,Consumable
part_8590117407,2,Consumable
part_8589946035,1,Consumable
